sampleid,x,y
8109,1024,0
8110,288,1
8111,447,1
8112,122,1
8113,617,1
8114,145,1
8115,362,1
8116,412,1
8117,891,1
8118,362,1
8119,864,1
8120,75,1
8121,417,1
8122,199,1
8123,318,1
8124,1021,0
8125,935,1
8126,696,1
8127,459,1
8128,872,1
8129,457,1
8130,75,1
8131,702,1
8132,223,1
8133,1023,0
8134,153,1
8135,290,1
8136,282,1
8137,730,1
8138,412,1
8139,729,1
8140,110,1
8141,910,1
8142,835,1
8143,391,1
8144,835,1
8145,868,1
8146,505,1
8147,880,1
8148,63,1
8149,444,1
8150,185,1
8151,944,1
8152,522,1
8153,109,1
8154,740,1
8155,650,1
8156,315,1
8157,209,1
8158,180,1
8159,738,1
8160,768,1
8161,977,1
8162,338,1
8163,215,1
8164,320,1
8165,603,1
8166,241,1
8167,972,1
8168,1007,0
8169,189,1
8170,642,1
8171,920,1
8172,824,1
8173,4,1
8174,114,1
8175,820,1
8176,1005,0
8177,880,1
8178,412,1
8179,217,1
8180,606,1
8181,88,1
8182,73,1
8183,374,1
8184,357,1
8185,712,1
8186,795,1
8187,296,1
8188,1011,0
8189,308,1
8190,198,1
8191,530,1
8192,403,1
8193,800,1
8194,244,1
8195,521,1
8196,578,1
8197,757,1
8198,47,1
8199,81,1
8200,343,1
8201,988,1
8202,923,1
8203,774,1
8204,265,1
8205,635,1
8206,141,1
8207,729,1
8208,255,1
8209,286,1
8210,17,1
8211,100,1
8212,774,1
8213,144,1
8214,227,1
8215,22,1
8216,751,1
8217,909,1
8218,719,1
8219,452,1
8220,866,1
8221,519,1
8222,241,1
8223,65,1
8224,436,1
8225,401,1
8226,754,1
8227,83,1
8228,31,1
8229,48,1
8230,501,1
8231,509,1
8232,419,1
8233,212,1
8234,563,1
8235,191,1
8236,207,1
8237,939,1
8238,594,1
8239,155,1
8240,989,1
8241,28,1
8242,175,1
8243,868,1
8244,950,1
8245,610,1
8246,914,1
8247,254,1
8248,362,1
8249,420,1
8250,371,1
8251,67,1
8252,75,1
8253,397,1
8254,282,1
8255,378,1
8256,633,1
8257,452,1
8258,625,1
8259,378,1
8260,52,1
8261,860,1
8262,415,1
8263,522,1
8264,583,1
8265,125,1
8266,748,1
8267,534,1
8268,933,1
8269,585,1
8270,106,1
8271,857,1
8272,194,1
8273,846,1
8274,863,1
8275,591,1
8276,726,1
8277,959,1
8278,296,1
8279,656,1
8280,474,1
8281,965,1
8282,612,1
8283,551,1
8284,19,1
8285,477,1
8286,323,1
8287,644,1
8288,137,1
8289,935,1
8290,601,1
8291,211,1
8292,409,1
8293,534,1
8294,559,1
8295,723,1
8296,31,1
8297,186,1
8298,946,1
8299,1008,0
8300,481,1
8301,606,1
8302,303,1
8303,102,1
8304,74,1
8305,782,1
8306,600,1
8307,164,1
8308,355,1
8309,505,1
8310,881,1
8311,824,1
8312,709,1
8313,323,1
8314,979,1
8315,569,1
8316,102,1
8317,576,1
8318,625,1
8319,657,1
8320,673,1
8321,285,1
8322,218,1
8323,996,1
8324,828,1
8325,772,1
8326,441,1
8327,670,1
8328,408,1
8329,138,1
8330,928,1
8331,959,1
8332,317,1
8333,1024,0
8334,846,1
8335,289,1
8336,858,1
8337,233,1
8338,714,1
8339,973,1
8340,933,1
8341,528,1
8342,729,1
8343,436,1
8344,258,1
8345,261,1
8346,287,1
8347,554,1
8348,545,1
8349,632,1
8350,563,1
8351,428,1
8352,179,1
8353,269,1
8354,163,1
8355,46,1
8356,155,1
8357,536,1
8358,450,1
8359,818,1
8360,83,1
8361,124,1
8362,32,1
8363,917,1
8364,642,1
8365,574,1
8366,429,1
8367,342,1
8368,282,1
8369,315,1
8370,77,1
8371,898,1
8372,763,1
8373,98,1
8374,663,1
8375,366,1
8376,351,1
8377,67,1
8378,1016,0
8379,945,1
8380,778,1
8381,891,1
8382,169,1
8383,889,1
8384,1025,0
8385,658,1
8386,913,1
8387,643,1
8388,142,1
8389,175,1
8390,729,1
8391,339,1
8392,293,1
8393,458,1
8394,584,1
8395,366,1
8396,23,1
8397,360,1
8398,117,1
8399,884,1
8400,973,1
8401,710,1
8402,684,1
8403,738,1
8404,576,1
8405,159,1
8406,395,1
8407,706,1
8408,552,1
8409,982,1
8410,895,1
8411,390,1
8412,689,1
8413,829,1
8414,834,1
8415,189,1
8416,50,1
8417,718,1
8418,464,1
8419,75,1
8420,502,1
8421,44,1
8422,24,1
8423,758,1
8424,836,1
8425,506,1
8426,899,1
8427,39,1
8428,749,1
8429,217,1
8430,715,1
8431,462,1
8432,353,1
8433,502,1
8434,606,1
8435,597,1
8436,545,1
8437,376,1
8438,29,1
8439,326,1
8440,764,1
8441,624,1
8442,1009,0
8443,475,1
8444,769,1
8445,709,1
8446,328,1
8447,463,1
8448,471,1
8449,883,1
8450,936,1
8451,471,1
8452,790,1
8453,784,1
8454,466,1
8455,88,1
8456,161,1
8457,926,1
8458,354,1
8459,642,1
8460,790,1
8461,100,1
8462,10,1
8463,197,1
8464,400,1
8465,79,1
8466,321,1
8467,636,1
8468,352,1
8469,956,1
8470,248,1
8471,389,1
8472,338,1
8473,196,1
8474,529,1
8475,278,1
8476,90,1
8477,679,1
8478,41,1
8479,293,1
8480,282,1
8481,926,1
8482,559,1
8483,579,1
8484,230,1
8485,840,1
8486,825,1
8487,387,1
8488,130,1
8489,170,1
8490,820,1
8491,552,1
8492,599,1
8493,960,1
8494,148,1
8495,250,1
8496,950,1
8497,225,1
8498,598,1
8499,284,1
8500,209,1
8501,751,1
8502,679,1
8503,559,1
8504,509,1
8505,518,1
8506,495,1
8507,833,1
8508,39,1
8509,442,1
8510,834,1
8511,247,1
8512,546,1
8513,236,1
8514,479,1
8515,283,1
8516,842,1
8517,95,1
8518,713,1
8519,318,1
8520,264,1
8521,803,1
8522,4,1
8523,427,1
8524,327,1
8525,843,1
8526,36,1
8527,373,1
8528,276,1
8529,734,1
8530,812,1
8531,845,1
8532,820,1
8533,411,1
8534,901,1
8535,498,1
8536,636,1
8537,788,1
8538,75,1
8539,409,1
8540,151,1
8541,413,1
8542,366,1
8543,226,1
8544,404,1
8545,349,1
8546,398,1
8547,597,1
8548,890,1
8549,468,1
8550,292,1
8551,860,1
8552,178,1
8553,251,1
8554,964,1
8555,187,1
8556,280,1
8557,311,1
8558,84,1
8559,188,1
8560,593,1
8561,497,1
8562,841,1
8563,43,1
8564,911,1
8565,244,1
8566,190,1
8567,225,1
8568,147,1
8569,758,1
8570,523,1
8571,733,1
8572,638,1
8573,448,1
8574,860,1
8575,211,1
8576,905,1
8577,581,1
8578,13,1
8579,685,1
8580,857,1
8581,838,1
8582,946,1
8583,793,1
8584,804,1
8585,270,1
8586,464,1
8587,528,1
8588,845,1
8589,523,1
8590,372,1
8591,864,1
8592,558,1
8593,38,1
8594,865,1
8595,216,1
8596,830,1
8597,523,1
8598,158,1
8599,888,1
8600,486,1
8601,727,1
8602,112,1
8603,125,1
8604,23,1
8605,537,1
8606,501,1
8607,174,1
8608,409,1
8609,935,1
8610,742,1
8611,426,1
8612,458,1
8613,167,1
8614,248,1
8615,219,1
8616,75,1
8617,239,1
8618,643,1
8619,90,1
8620,344,1
8621,842,1
8622,568,1
8623,928,1
8624,80,1
8625,792,1
8626,304,1
8627,718,1
8628,173,1
8629,509,1
8630,600,1
8631,429,1
8632,891,1
8633,861,1
8634,890,1
8635,879,1
8636,282,1
8637,114,1
8638,623,1
8639,122,1
8640,385,1
8641,421,1
8642,981,1
8643,570,1
8644,68,1
8645,701,1
8646,362,1
8647,769,1
8648,596,1
8649,525,1
8650,203,1
8651,659,1
8652,675,1
8653,472,1
8654,627,1
8655,163,1
8656,986,1
8657,898,1
8658,562,1
8659,960,1
8660,956,1
8661,431,1
8662,235,1
8663,467,1
8664,428,1
8665,859,1
8666,972,1
8667,21,1
8668,777,1
8669,326,1
8670,313,1
8671,316,1
8672,885,1
8673,434,1
8674,750,1
8675,425,1
8676,655,1
8677,347,1
8678,113,1
8679,227,1
8680,210,1
8681,85,1
8682,634,1
8683,588,1
8684,746,1
8685,903,1
8686,194,1
8687,104,1
8688,814,1
8689,56,1
8690,168,1
8691,292,1
8692,426,1
8693,458,1
8694,241,1
8695,124,1
8696,867,1
8697,200,1
8698,822,1
8699,20,1
8700,247,1
8701,623,1
8702,140,1
8703,765,1
8704,648,1
8705,792,1
8706,554,1
8707,389,1
8708,158,1
8709,448,1
8710,217,1
8711,620,1
8712,528,1
8713,725,1
8714,989,1
8715,897,1
8716,66,1
8717,901,1
8718,469,1
8719,713,1
8720,825,1
8721,988,1
8722,462,1
8723,637,1
8724,73,1
8725,291,1
8726,812,1
8727,582,1
8728,260,1
8729,505,1
8730,745,1
8731,491,1
8732,707,1
8733,49,1
8734,932,1
8735,314,1
8736,926,1
8737,930,1
8738,579,1
8739,482,1
8740,49,1
8741,57,1
8742,941,1
8743,55,1
8744,270,1
8745,903,1
8746,763,1
8747,752,1
8748,354,1
8749,494,1
8750,517,1
8751,575,1
8752,113,1
8753,129,1
8754,434,1
8755,947,1
8756,926,1
8757,166,1
8758,393,1
8759,157,1
8760,571,1
8761,369,1
8762,876,1
8763,873,1
8764,903,1
8765,386,1
8766,903,1
8767,369,1
8768,58,1
8769,818,1
8770,292,1
8771,455,1
8772,598,1
8773,354,1
8774,398,1
8775,675,1
8776,855,1
8777,314,1
8778,1012,0
8779,767,1
8780,361,1
8781,761,1
8782,98,1
8783,627,1
8784,510,1
8785,951,1
8786,540,1
8787,619,1
8788,161,1
8789,365,1
8790,451,1
8791,356,1
8792,886,1
8793,20,1
8794,973,1
8795,636,1
8796,899,1
8797,130,1
8798,376,1
8799,1004,0
8800,876,1
8801,689,1
8802,510,1
8803,701,1
8804,85,1
8805,831,1
8806,818,1
8807,74,1
8808,309,1
8809,870,1
8810,262,1
8811,358,1
8812,449,1
8813,368,1
8814,727,1
8815,21,1
8816,13,1
8817,224,1
8818,401,1
8819,809,1
8820,824,1
8821,221,1
8822,149,1
8823,708,1
8824,887,1
8825,503,1
8826,155,1
8827,312,1
8828,994,1
8829,854,1
8830,869,1
8831,423,1
8832,71,1
8833,924,1
8834,855,1
8835,415,1
8836,791,1
8837,631,1
8838,105,1
8839,952,1
8840,1011,0
8841,588,1
8842,195,1
8843,308,1
8844,691,1
8845,454,1
8846,974,1
8847,108,1
8848,512,1
8849,885,1
8850,662,1
8851,547,1
8852,603,1
8853,757,1
8854,604,1
8855,651,1
8856,728,1
8857,372,1
8858,461,1
8859,447,1
8860,365,1
8861,890,1
8862,520,1
8863,105,1
8864,658,1
8865,72,1
8866,346,1
8867,288,1
8868,359,1
8869,812,1
8870,549,1
8871,300,1
8872,394,1
8873,213,1
8874,914,1
8875,607,1
8876,179,1
8877,942,1
8878,165,1
8879,908,1
8880,624,1
8881,499,1
8882,182,1
8883,423,1
8884,403,1
8885,121,1
8886,819,1
8887,427,1
8888,771,1
8889,1020,0
8890,876,1
8891,243,1
8892,529,1
8893,330,1
8894,368,1
8895,547,1
8896,331,1
8897,313,1
8898,114,1
8899,520,1
8900,899,1
8901,286,1
8902,487,1
8903,963,1
8904,740,1
8905,728,1
8906,310,1
8907,612,1
8908,311,1
8909,369,1
8910,409,1
8911,357,1
8912,292,1
8913,1007,0
8914,482,1
8915,439,1
8916,1017,0
8917,468,1
8918,727,1
8919,846,1
8920,413,1
8921,138,1
8922,470,1
8923,450,1
8924,494,1
8925,94,1
8926,667,1
8927,145,1
8928,503,1
8929,279,1
8930,555,1
8931,885,1
8932,761,1
8933,687,1
8934,112,1
8935,65,1
8936,587,1
8937,73,1
8938,957,1
8939,129,1
8940,167,1
8941,418,1
8942,185,1
8943,1003,0
8944,580,1
8945,1013,0
8946,615,1
8947,886,1
8948,59,1
8949,549,1
8950,799,1
8951,729,1
8952,425,1
8953,768,1
8954,252,1
8955,767,1
8956,563,1
8957,332,1
8958,626,1
8959,510,1
8960,220,1
8961,64,1
8962,59,1
8963,32,1
8964,302,1
8965,917,1
8966,734,1
8967,138,1
8968,705,1
8969,909,1
8970,677,1
8971,402,1
8972,142,1
8973,719,1
8974,342,1
8975,576,1
8976,796,1
8977,820,1
8978,546,1
8979,963,1
8980,410,1
8981,327,1
8982,854,1
8983,865,1
8984,6,1
8985,819,1
8986,771,1
8987,892,1
8988,170,1
8989,905,1
8990,461,1
8991,783,1
8992,1000,1
8993,163,1
8994,638,1
8995,805,1
8996,522,1
8997,891,1
8998,877,1
8999,950,1
9000,754,1
9001,54,1
9002,151,1
9003,459,1
9004,48,1
9005,203,1
9006,51,1
9007,614,1
9008,39,1
9009,79,1
9010,844,1
9011,473,1
9012,20,1
9013,121,1
9014,714,1
9015,53,1
9016,87,1
9017,188,1
9018,713,1
9019,177,1
9020,531,1
9021,364,1
9022,994,1
9023,529,1
9024,951,1
9025,485,1
9026,151,1
9027,212,1
9028,764,1
9029,561,1
9030,734,1
9031,826,1
9032,769,1
9033,435,1
9034,817,1
9035,474,1
9036,1003,0
9037,609,1
9038,472,1
9039,734,1
9040,910,1
9041,139,1
9042,77,1
9043,22,1
9044,937,1
9045,915,1
9046,477,1
9047,1,1
9048,579,1
9049,367,1
9050,667,1
9051,759,1
9052,220,1
9053,128,1
9054,760,1
9055,793,1
9056,908,1
9057,642,1
9058,716,1
9059,812,1
9060,860,1
9061,92,1
9062,290,1
9063,621,1
9064,187,1
9065,412,1
9066,714,1
9067,431,1
9068,745,1
9069,613,1
9070,21,1
9071,715,1
9072,160,1
9073,286,1
9074,401,1
9075,1008,0
9076,317,1
9077,849,1
9078,101,1
9079,636,1
9080,817,1
9081,626,1
9082,312,1
9083,61,1
9084,724,1
9085,141,1
9086,219,1
9087,798,1
9088,260,1
9089,759,1
9090,619,1
9091,563,1
9092,460,1
9093,527,1
9094,540,1
9095,647,1
9096,30,1
9097,482,1
9098,294,1
9099,881,1
9100,107,1
9101,657,1
9102,863,1
9103,507,1
9104,305,1
9105,217,1
9106,585,1
9107,249,1
9108,584,1
9109,737,1
9110,879,1
9111,38,1
9112,79,1
9113,945,1
9114,119,1
9115,635,1
9116,390,1
9117,844,1
9118,746,1
9119,505,1
9120,756,1
9121,581,1
9122,213,1
9123,629,1
9124,358,1
9125,951,1
9126,186,1
9127,307,1
9128,509,1
9129,447,1
9130,857,1
9131,725,1
9132,980,1
9133,113,1
9134,108,1
9135,250,1
9136,166,1
9137,576,1
9138,226,1
9139,334,1
9140,232,1
9141,830,1
9142,998,1
9143,47,1
9144,31,1
9145,830,1
9146,465,1
9147,916,1
9148,537,1
9149,423,1
9150,205,1
9151,376,1
9152,644,1
9153,977,1
9154,726,1
9155,599,1
9156,158,1
9157,814,1
9158,260,1
9159,130,1
9160,612,1
9161,225,1
9162,640,1
9163,915,1
9164,58,1
9165,168,1
9166,555,1
9167,637,1
9168,520,1
9169,308,1
9170,714,1
9171,750,1
9172,168,1
9173,158,1
9174,925,1
9175,7,1
9176,38,1
9177,577,1
9178,393,1
9179,789,1
9180,994,1
9181,384,1
9182,516,1
9183,367,1
9184,132,1
9185,728,1
9186,114,1
9187,336,1
9188,536,1
9189,752,1
9190,958,1
9191,925,1
9192,1000,1
9193,780,1
9194,522,1
9195,44,1
9196,992,1
9197,668,1
9198,725,1
9199,703,1
9200,124,1
9201,367,1
9202,810,1
9203,572,1
9204,348,1
9205,578,1
9206,286,1
9207,823,1
9208,11,1
9209,191,1
9210,23,1
9211,831,1
9212,890,1
9213,573,1
9214,982,1
9215,82,1
9216,1024,0
9217,401,1
9218,21,1
9219,958,1
9220,884,1
9221,850,1
9222,79,1
9223,978,1
9224,606,1
9225,958,1
9226,139,1
9227,945,1
9228,962,1
9229,627,1
9230,474,1
9231,506,1
9232,532,1
9233,210,1
9234,383,1
9235,630,1
9236,214,1
9237,862,1
9238,102,1
9239,832,1
9240,23,1
9241,26,1
9242,412,1
9243,76,1
9244,704,1
9245,98,1
9246,640,1
9247,581,1
9248,688,1
9249,551,1
9250,762,1
9251,783,1
9252,844,1
9253,396,1
9254,914,1
9255,926,1
9256,105,1
9257,725,1
9258,874,1
9259,617,1
9260,664,1
9261,407,1
9262,962,1
9263,582,1
9264,607,1
9265,873,1
9266,864,1
9267,416,1
9268,584,1
9269,77,1
9270,183,1
9271,540,1
9272,728,1
9273,399,1
9274,310,1
9275,521,1
9276,879,1
9277,906,1
9278,373,1
9279,383,1
9280,730,1
9281,670,1
9282,473,1
9283,395,1
9284,839,1
9285,17,1
9286,771,1
9287,642,1
9288,517,1
9289,727,1
9290,589,1
9291,632,1
9292,511,1
9293,564,1
9294,93,1
9295,1017,0
9296,722,1
9297,431,1
9298,548,1
9299,205,1
9300,945,1
9301,142,1
9302,835,1
9303,523,1
9304,201,1
9305,986,1
9306,109,1
9307,206,1
9308,915,1
9309,847,1
9310,418,1
9311,572,1
9312,90,1
9313,958,1
9314,866,1
9315,809,1
9316,289,1
9317,767,1
9318,90,1
9319,328,1
9320,187,1
9321,552,1
9322,907,1
9323,811,1
9324,84,1
9325,770,1
9326,935,1
9327,493,1
9328,643,1
9329,116,1
9330,656,1
9331,286,1
9332,156,1
9333,206,1
9334,224,1
9335,923,1
9336,167,1
9337,529,1
9338,939,1
9339,780,1
9340,371,1
9341,738,1
9342,809,1
9343,990,1
9344,974,1
9345,162,1
9346,811,1
9347,959,1
9348,92,1
9349,483,1
9350,839,1
9351,567,1
9352,686,1
9353,279,1
9354,600,1
9355,982,1
9356,604,1
9357,204,1
9358,880,1
9359,461,1
9360,705,1
9361,1002,0
9362,966,1
9363,635,1
9364,843,1
9365,816,1
9366,596,1
9367,876,1
9368,959,1
9369,1005,0
9370,823,1
9371,531,1
9372,418,1
9373,213,1
9374,164,1
9375,477,1
9376,451,1
9377,115,1
9378,455,1
9379,249,1
9380,211,1
9381,891,1
9382,1009,0
9383,635,1
9384,434,1
9385,35,1
9386,408,1
9387,640,1
9388,638,1
9389,214,1
9390,210,1
9391,578,1
9392,165,1
9393,374,1
9394,34,1
9395,48,1
9396,247,1
9397,680,1
9398,324,1
9399,539,1
9400,370,1
9401,297,1
9402,97,1
9403,801,1
9404,248,1
9405,550,1
9406,356,1
9407,295,1
9408,828,1
9409,572,1
9410,113,1
9411,471,1
9412,174,1
9413,118,1
9414,804,1
9415,196,1
9416,45,1
9417,841,1
9418,742,1
9419,68,1
9420,544,1
9421,396,1
9422,685,1
9423,381,1
9424,46,1
9425,321,1
9426,358,1
9427,314,1
9428,507,1
9429,622,1
9430,881,1
9431,284,1
9432,312,1
9433,694,1
9434,1002,0
9435,860,1
9436,27,1
9437,711,1
9438,955,1
9439,620,1
9440,925,1
9441,426,1
9442,195,1
9443,764,1
9444,615,1
9445,148,1
9446,885,1
9447,90,1
9448,867,1
9449,607,1
9450,585,1
9451,162,1
9452,887,1
9453,933,1
9454,585,1
9455,811,1
9456,931,1
9457,317,1
9458,108,1
9459,990,1
9460,854,1
9461,677,1
9462,673,1
9463,167,1
9464,508,1
9465,613,1
9466,571,1
9467,666,1
9468,503,1
9469,891,1
9470,309,1
9471,306,1
9472,249,1
9473,399,1
9474,50,1
9475,911,1
9476,997,1
9477,167,1
9478,533,1
9479,16,1
9480,177,1
9481,979,1
9482,198,1
9483,287,1
9484,19,1
9485,226,1
9486,840,1
9487,876,1
9488,726,1
9489,105,1
9490,423,1
9491,348,1
9492,405,1
9493,5,1
9494,809,1
9495,942,1
9496,1007,0
9497,682,1
9498,286,1
9499,593,1
9500,504,1
9501,534,1
9502,178,1
9503,373,1
9504,638,1
9505,477,1
9506,755,1
9507,884,1
9508,472,1
9509,581,1
9510,475,1
9511,753,1
9512,941,1
9513,101,1
9514,105,1
9515,68,1
9516,303,1
9517,938,1
9518,72,1
9519,76,1
9520,229,1
9521,12,1
9522,420,1
9523,38,1
9524,753,1
9525,965,1
9526,574,1
9527,361,1
9528,161,1
9529,862,1
9530,876,1
9531,520,1
9532,112,1
9533,428,1
9534,270,1
9535,578,1
9536,267,1
9537,216,1
9538,527,1
9539,81,1
9540,367,1
9541,118,1
9542,56,1
9543,968,1
9544,765,1
9545,620,1
9546,974,1
9547,5,1
9548,695,1
9549,457,1
9550,11,1
9551,192,1
9552,301,1
9553,766,1
9554,976,1
9555,54,1
9556,742,1
9557,886,1
9558,843,1
9559,786,1
9560,790,1
9561,406,1
9562,872,1
9563,155,1
9564,825,1
9565,282,1
9566,384,1
9567,393,1
9568,685,1
9569,399,1
9570,26,1
9571,855,1
9572,157,1
9573,529,1
9574,455,1
9575,193,1
9576,359,1
9577,607,1
9578,483,1
9579,696,1
9580,403,1
9581,702,1
9582,1010,0
9583,497,1
9584,144,1
9585,443,1
9586,786,1
9587,351,1
9588,372,1
9589,684,1
9590,237,1
9591,888,1
9592,809,1
9593,266,1
9594,627,1
9595,8,1
9596,73,1
9597,82,1
9598,202,1
9599,601,1
9600,297,1
9601,4,1
9602,962,1
9603,887,1
9604,38,1
9605,430,1
9606,279,1
9607,650,1
9608,384,1
9609,940,1
9610,141,1
9611,980,1
9612,775,1
9613,868,1
9614,784,1
9615,5,1
9616,769,1
9617,576,1
9618,337,1
9619,295,1
9620,685,1
9621,789,1
9622,181,1
9623,207,1
9624,766,1
9625,791,1
9626,957,1
9627,464,1
9628,145,1
9629,779,1
9630,414,1
9631,966,1
9632,998,1
9633,953,1
9634,274,1
9635,372,1
9636,77,1
9637,693,1
9638,293,1
9639,992,1
9640,880,1
9641,309,1
9642,790,1
9643,295,1
9644,150,1
9645,380,1
9646,543,1
9647,737,1
9648,849,1
9649,468,1
9650,253,1
9651,415,1
9652,685,1
9653,498,1
9654,756,1
9655,276,1
9656,371,1
9657,644,1
9658,960,1
9659,906,1
9660,240,1
9661,996,1
9662,478,1
9663,711,1
9664,180,1
9665,140,1
9666,161,1
9667,943,1
9668,318,1
9669,430,1
9670,418,1
9671,518,1
9672,337,1
9673,782,1
9674,836,1
9675,753,1
9676,786,1
9677,928,1
9678,636,1
9679,447,1
9680,938,1
9681,602,1
9682,351,1
9683,659,1
9684,956,1
9685,438,1
9686,103,1
9687,430,1
9688,94,1
9689,750,1
9690,816,1
9691,626,1
9692,731,1
9693,485,1
9694,142,1
9695,810,1
9696,353,1
9697,434,1
9698,620,1
9699,147,1
9700,861,1
9701,350,1
9702,289,1
9703,145,1
9704,151,1
9705,595,1
9706,638,1
9707,806,1
9708,254,1
9709,332,1
9710,332,1
9711,545,1
9712,937,1
9713,357,1
9714,988,1
9715,425,1
9716,115,1
9717,619,1
9718,205,1
9719,841,1
9720,773,1
9721,699,1
9722,218,1
9723,479,1
9724,384,1
9725,377,1
9726,469,1
9727,249,1
9728,283,1
9729,322,1
9730,280,1
9731,58,1
9732,148,1
9733,330,1
9734,684,1
9735,688,1
9736,711,1
9737,370,1
9738,585,1
9739,210,1
9740,371,1
9741,558,1
9742,316,1
9743,201,1
9744,301,1
9745,346,1
9746,549,1
9747,43,1
9748,502,1
9749,136,1
9750,407,1
9751,69,1
9752,211,1
9753,421,1
9754,459,1
9755,566,1
9756,545,1
9757,758,1
9758,394,1
9759,91,1
9760,173,1
9761,668,1
9762,9,1
9763,368,1
9764,806,1
9765,445,1
9766,203,1
9767,306,1
9768,746,1
9769,649,1
9770,753,1
9771,574,1
9772,138,1
9773,839,1
9774,236,1
9775,925,1
9776,122,1
9777,477,1
9778,98,1
9779,1000,1
9780,218,1
9781,514,1
9782,677,1
9783,719,1
9784,171,1
9785,261,1
9786,739,1
9787,934,1
9788,674,1
9789,691,1
9790,313,1
9791,348,1
9792,874,1
9793,584,1
9794,601,1
9795,294,1
9796,665,1
9797,810,1
9798,693,1
9799,871,1
9800,829,1
9801,691,1
9802,910,1
9803,618,1
9804,414,1
9805,307,1
9806,780,1
9807,510,1
9808,727,1
9809,394,1
9810,300,1
9811,255,1
9812,875,1
9813,361,1
9814,250,1
9815,846,1
9816,764,1
9817,158,1
9818,755,1
9819,1020,0
9820,642,1
9821,904,1
9822,303,1
9823,493,1
9824,113,1
9825,273,1
9826,692,1
9827,376,1
9828,767,1
9829,886,1
9830,354,1
9831,771,1
9832,92,1
9833,383,1
9834,680,1
9835,460,1
9836,182,1
9837,311,1
9838,372,1
9839,468,1
9840,804,1
9841,476,1
9842,818,1
9843,553,1
9844,77,1
9845,791,1
9846,436,1
9847,136,1
9848,513,1
9849,986,1
9850,1006,0
9851,205,1
9852,44,1
9853,501,1
9854,81,1
9855,609,1
9856,803,1
9857,891,1
9858,37,1
9859,28,1
9860,281,1
9861,779,1
9862,937,1
9863,322,1
9864,422,1
9865,281,1
9866,691,1
9867,415,1
9868,188,1
9869,651,1
9870,162,1
9871,288,1
9872,785,1
9873,199,1
9874,336,1
9875,853,1
9876,243,1
9877,732,1
9878,306,1
9879,446,1
9880,661,1
9881,244,1
9882,499,1
9883,100,1
9884,517,1
9885,196,1
9886,877,1
9887,22,1
9888,357,1
9889,1018,0
9890,881,1
9891,176,1
9892,494,1
9893,552,1
9894,752,1
9895,934,1
9896,906,1
9897,1022,0
9898,431,1
9899,881,1
9900,12,1
9901,738,1
9902,484,1
9903,959,1
9904,443,1
9905,918,1
9906,448,1
9907,992,1
9908,851,1
9909,242,1
9910,257,1
9911,36,1
9912,234,1
9913,497,1
9914,249,1
9915,538,1
9916,881,1
9917,688,1
9918,964,1
9919,563,1
9920,234,1
9921,4,1
9922,569,1
9923,559,1
9924,388,1
9925,1025,0
9926,796,1
9927,748,1
9928,530,1
9929,40,1
9930,68,1
9931,685,1
9932,301,1
9933,242,1
9934,599,1
9935,102,1
9936,633,1
9937,740,1
9938,801,1
9939,274,1
9940,230,1
9941,322,1
9942,972,1
9943,511,1
9944,477,1
9945,1019,0
9946,847,1
9947,71,1
9948,71,1
9949,709,1
9950,685,1
9951,242,1
9952,201,1
9953,330,1
9954,433,1
9955,951,1
9956,579,1
9957,521,1
9958,736,1
9959,362,1
9960,992,1
9961,287,1
9962,349,1
9963,712,1
9964,292,1
9965,942,1
9966,1016,0
9967,851,1
9968,218,1
9969,824,1
9970,859,1
9971,66,1
9972,727,1
9973,319,1
9974,453,1
9975,100,1
9976,546,1
9977,267,1
9978,585,1
9979,135,1
9980,1023,0
9981,158,1
9982,282,1
9983,832,1
9984,872,1
9985,960,1
9986,565,1
9987,603,1
9988,909,1
9989,525,1
9990,256,1
9991,868,1
9992,873,1
9993,822,1
9994,433,1
9995,659,1
9996,347,1
9997,913,1
9998,733,1
9999,759,1
10000,604,1
10001,196,1
10002,308,1
10003,989,1
10004,489,1
10005,809,1
10006,517,1
10007,888,1
10008,823,1
10009,113,1
10010,901,1
10011,227,1
10012,61,1
10013,863,1
10014,623,1
10015,532,1
10016,443,1
10017,238,1
10018,564,1
10019,534,1
10020,214,1
10021,725,1
10022,171,1
10023,740,1
10024,592,1
10025,157,1
10026,243,1
10027,222,1
10028,303,1
10029,567,1
10030,340,1
10031,670,1
10032,233,1
10033,831,1
10034,272,1
10035,941,1
10036,544,1
10037,995,1
10038,284,1
10039,399,1
10040,705,1
10041,638,1
10042,815,1
10043,1003,0
10044,388,1
10045,332,1
10046,534,1
10047,529,1
10048,506,1
10049,830,1
10050,658,1
10051,222,1
10052,812,1
10053,597,1
10054,419,1
10055,373,1
10056,490,1
10057,727,1
10058,44,1
10059,50,1
10060,725,1
10061,745,1
10062,707,1
10063,340,1
10064,699,1
10065,744,1
10066,21,1
10067,436,1
10068,476,1
10069,135,1
10070,567,1
10071,888,1
10072,65,1
10073,33,1
10074,650,1
10075,673,1
10076,271,1
10077,480,1
10078,656,1
10079,428,1
10080,730,1
10081,611,1
10082,402,1
10083,463,1
10084,443,1
10085,407,1
10086,422,1
10087,998,1
10088,248,1
10089,506,1
10090,968,1
10091,167,1
10092,70,1
10093,357,1
10094,285,1
10095,568,1
10096,416,1
10097,475,1
10098,998,1
10099,730,1
10100,868,1
